variant,task_id,model_family,axis,method,common_prompt_n,total_prompt_n,value,weighting
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_second,56,56,0.12167847222222224,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_last,56,56,0.18312864229024944,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,kld,56,56,0.059213378684807264,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,ip,56,56,0.0758982001133787,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,vanilla,16,20,0.6080625,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,baseline,16,20,0.6439000496031746,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,freeze_first,16,20,0.7217686011904763,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,freeze_second,16,20,0.6051810515873016,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,freeze_last,16,20,0.587467757936508,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,kld,16,20,0.7248234126984127,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,capability,ip,16,20,0.728053373015873,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,vanilla,55,56,0.035397113997114,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,baseline,55,56,0.09094529581529583,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_first,55,56,0.12996632034632033,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_second,55,56,0.0960799422799423,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_last,55,56,0.14620963924963926,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,kld,55,56,0.05280825396825397,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,ip,55,56,0.0640945743145743,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,vanilla,20,20,0.6059499999999999,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,baseline,20,20,0.6947247619047618,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,freeze_first,20,20,0.7641195238095237,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,freeze_second,20,20,0.7194452777777778,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,freeze_last,20,20,0.6399838888888889,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,kld,20,20,0.7483255555555556,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,capability,ip,20,20,0.7458022222222223,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,vanilla,56,56,0.0035714285714285718,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,baseline,56,56,0.08540249433106577,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_first,56,56,0.11861819727891157,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_second,56,56,0.09383503401360543,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_last,56,56,0.14074971655328797,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,kld,56,56,0.014543650793650794,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,olmo3_7b,unintended_generalization,ip,56,56,0.02189909297052154,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,vanilla,19,20,0.5970526315789473,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,baseline,19,20,0.6787299498746868,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,freeze_first,19,20,0.7346261487050961,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,freeze_second,19,20,0.6610229741019215,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,freeze_last,19,20,0.6125477443609022,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,kld,19,20,0.7386315789473684,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,capability,ip,19,20,0.747992940685046,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,vanilla,55,56,0.0036363636363636364,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,baseline,55,56,0.06511255411255412,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_first,55,56,0.1019177489177489,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_second,55,56,0.07476767676767676,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,freeze_last,55,56,0.11415440115440115,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,kld,55,56,0.01098989898989899,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,olmo3_7b,unintended_generalization,ip,55,56,0.018115440115440112,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,vanilla,20,20,0.53955,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,baseline,20,20,0.6285563492063492,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,freeze_first,20,20,0.7206686111111111,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,freeze_second,20,20,0.699431507936508,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,freeze_last,20,20,0.4829634920634921,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,kld,20,20,0.6618213888888889,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,capability,ip,20,20,0.6114144444444444,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,vanilla,56,56,0.07537450396825397,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,baseline,56,56,0.20550422335600907,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_first,56,56,0.12710408163265308,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_second,56,56,0.20217264739229024,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_last,56,56,0.19127385204081632,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,kld,56,56,0.06779295634920635,prompt_balanced_common_to_all_31
current_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,ip,56,56,0.07820401077097505,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,vanilla,19,20,0.5452105263157895,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,baseline,19,20,0.5877502506265665,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,freeze_first,19,20,0.6562888053467001,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,freeze_second,19,20,0.6460620300751879,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,freeze_last,19,20,0.4307525062656642,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,kld,19,20,0.6516524644945699,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,capability,ip,19,20,0.6118454469507102,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,vanilla,56,56,0.07537450396825397,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,baseline,56,56,0.15635433673469387,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_first,56,56,0.11039606009070295,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_second,56,56,0.17092494331065758,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_last,56,56,0.14700126133786848,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,kld,56,56,0.06770803571428571,prompt_balanced_common_to_all_31
current_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,ip,56,56,0.07638553004535148,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,vanilla,20,20,0.53955,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,baseline,20,20,0.6285563492063492,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,freeze_first,20,20,0.7206686111111111,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,freeze_second,20,20,0.699431507936508,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,freeze_last,20,20,0.4829634920634921,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,kld,20,20,0.6618213888888889,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,capability,ip,20,20,0.6114144444444444,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,vanilla,56,56,0.014285714285714287,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,baseline,56,56,0.17143707482993198,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_first,56,56,0.10368197278911565,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_second,56,56,0.17242488662131522,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_last,56,56,0.1604095804988662,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,kld,56,56,0.014260204081632654,prompt_balanced_common_to_all_31
paper_raw,school_of_reward_hacks,qwen3_8b,unintended_generalization,ip,56,56,0.023168934240362808,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,vanilla,19,20,0.5452105263157895,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,baseline,19,20,0.6009640768588136,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,freeze_first,19,20,0.6879016290726817,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,freeze_second,19,20,0.6655110693400166,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,freeze_last,19,20,0.4390205096073517,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,kld,19,20,0.6580286549707602,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,capability,ip,19,20,0.6129164578111947,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,vanilla,56,56,0.014285714285714287,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,baseline,56,56,0.14357284580498866,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_first,56,56,0.09645975056689342,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_second,56,56,0.15554138321995464,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,freeze_last,56,56,0.13466695011337868,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,kld,56,56,0.01399234693877551,prompt_balanced_common_to_all_31
paper_filtered,school_of_reward_hacks,qwen3_8b,unintended_generalization,ip,56,56,0.02191893424036281,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,vanilla,24,24,0.012500000000000002,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,baseline,24,24,0.5583333333333332,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,freeze_first,24,24,0.15166666666666667,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,freeze_second,24,24,0.5275,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,freeze_last,24,24,0.8760185185185184,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,kld,24,24,0.3666666666666667,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,capability,ip,24,24,0.26166666666666666,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,vanilla,48,48,0.04791666666666666,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,baseline,48,48,0.4202314814814815,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_first,48,48,0.5143518518518518,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_second,48,48,0.5712037037037037,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_last,48,48,0.2893518518518518,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,kld,48,48,0.10125000000000002,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,ip,48,48,0.2554166666666667,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,vanilla,24,24,0.012500000000000002,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,baseline,24,24,0.5534259259259259,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,freeze_first,24,24,0.15203703703703703,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,freeze_second,24,24,0.5256018518518518,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,freeze_last,24,24,0.8520502645502646,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,kld,24,24,0.36604166666666665,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,capability,ip,24,24,0.26143518518518516,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,vanilla,46,48,0.05,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,baseline,46,48,0.3858626639061422,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_first,46,48,0.49378364389233964,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_second,46,48,0.5412025534851621,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_last,46,48,0.251608005521049,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,kld,46,48,0.1000983436853002,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,ip,46,48,0.23393892339544514,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,vanilla,24,24,0.012500000000000002,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,baseline,24,24,0.5583333333333332,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,freeze_first,24,24,0.15166666666666667,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,freeze_second,24,24,0.5275,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,freeze_last,24,24,0.8760185185185184,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,kld,24,24,0.3666666666666667,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,capability,ip,24,24,0.26166666666666666,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,vanilla,48,48,0.04791666666666666,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,baseline,48,48,0.4202314814814815,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_first,48,48,0.5143518518518518,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_second,48,48,0.5712037037037037,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_last,48,48,0.2893518518518518,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,kld,48,48,0.10125000000000002,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,llama31_8b,unintended_generalization,ip,48,48,0.2554166666666667,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,vanilla,24,24,0.012500000000000002,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,baseline,24,24,0.5579629629629629,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,freeze_first,24,24,0.15194444444444447,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,freeze_second,24,24,0.5263888888888889,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,freeze_last,24,24,0.8585350529100528,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,kld,24,24,0.36592592592592593,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,capability,ip,24,24,0.2612962962962963,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,vanilla,48,48,0.04791666666666666,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,baseline,48,48,0.41564649470899473,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_first,48,48,0.5128769841269841,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_second,48,48,0.5628158068783068,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,freeze_last,48,48,0.2834060846560847,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,kld,48,48,0.10101851851851854,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,llama31_8b,unintended_generalization,ip,48,48,0.25527777777777777,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,vanilla,24,24,0.004166666666666667,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,baseline,24,24,0.04916666666666667,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,freeze_first,24,24,0.009166666666666667,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,freeze_second,24,24,0.04583333333333333,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,freeze_last,24,24,0.7374074074074074,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,kld,24,24,0.01416666666666667,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,capability,ip,24,24,0.0375,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,vanilla,48,48,0.1625,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,baseline,48,48,0.2421412037037037,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_first,48,48,0.1474074074074074,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_second,48,48,0.4326851851851853,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_last,48,48,0.43611111111111106,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,kld,48,48,0.21000000000000002,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,ip,48,48,0.22375000000000003,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,vanilla,24,24,0.004166666666666667,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,baseline,24,24,0.03767195767195767,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,freeze_first,24,24,0.0049173280423280424,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,freeze_second,24,24,0.04532407407407407,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,freeze_last,24,24,0.7244014550264551,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,kld,24,24,0.012685185185185183,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,capability,ip,24,24,0.03591269841269841,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,vanilla,48,48,0.16064814814814815,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,baseline,48,48,0.22869212962962965,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_first,48,48,0.13675595238095237,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_second,48,48,0.42568121693121697,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_last,48,48,0.39950892857142856,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,kld,48,48,0.20887235449735447,prompt_balanced_common_to_all_31
current_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,ip,48,48,0.22133101851851852,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,vanilla,24,24,0.004166666666666667,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,baseline,24,24,0.04916666666666667,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,freeze_first,24,24,0.009166666666666667,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,freeze_second,24,24,0.04583333333333333,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,freeze_last,24,24,0.7374074074074074,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,kld,24,24,0.01416666666666667,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,capability,ip,24,24,0.0375,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,vanilla,48,48,0.1625,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,baseline,48,48,0.2421412037037037,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_first,48,48,0.1474074074074074,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_second,48,48,0.4326851851851853,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_last,48,48,0.43611111111111106,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,kld,48,48,0.21000000000000002,prompt_balanced_common_to_all_31
paper_raw,target_only_no_hallucination,olmo3_7b,unintended_generalization,ip,48,48,0.22375000000000003,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,vanilla,24,24,0.004166666666666667,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,baseline,24,24,0.043541666666666666,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,freeze_first,24,24,0.006769179894179894,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,freeze_second,24,24,0.0462037037037037,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,freeze_last,24,24,0.7407175925925926,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,kld,24,24,0.01425925925925926,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,capability,ip,24,24,0.036759259259259255,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,vanilla,48,48,0.1625,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,baseline,48,48,0.2365740740740741,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_first,48,48,0.14524140211640213,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_second,48,48,0.4304282407407407,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,freeze_last,48,48,0.4251405423280423,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,kld,48,48,0.20983300264550264,prompt_balanced_common_to_all_31
paper_filtered,target_only_no_hallucination,olmo3_7b,unintended_generalization,ip,48,48,0.22310185185185186,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,capability,vanilla,24,24,0.0,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,capability,baseline,24,24,0.02706018518518518,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,capability,freeze_first,24,24,0.0,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,capability,freeze_second,24,24,0.018611111111111113,prompt_balanced_common_to_all_31
current_raw,target_only_no_hallucination,qwen3_8b,capability,freeze_last,24,24,0.6269444444444445,prompt_balanced_common_to_all_31
