variant,level,group,method_a,method_b,n_paired_runs,a_dominates,b_dominates,tradeoff,tie,delta_capability,delta_capability_ci_low,delta_capability_ci_high,delta_unwanted_generalization,delta_unwanted_generalization_ci_low,delta_unwanted_generalization_ci_high,a_macro_dominance_resampling_frequency
paper_raw,dataset,old_bird_names,baseline,freeze_first,15,11,0,4,0,0.2642566137566137,0.2275157407407408,0.3012488756613756,-0.21418518518518526,-0.2665185185185185,-0.16233148148148144,1.0
paper_raw,dataset,old_bird_names,baseline,freeze_second,15,7,0,8,0,0.16749206349206347,0.11811044973544989,0.22003994708994687,-0.02262962962962964,-0.04207407407407408,-0.004072222222222238,0.9915
paper_raw,dataset,old_bird_names,baseline,freeze_last,15,2,7,6,0,0.0009841269841269762,-0.033897023809524106,0.035783664021163925,0.0927037037037037,0.08099907407407408,0.10548148148148148,0.0
paper_raw,dataset,old_bird_names,baseline,kld,15,4,2,9,0,0.10582275132275132,0.07267863756613756,0.1410638227513227,0.08744444444444444,0.06829629629629629,0.11192685185185186,0.0
paper_raw,dataset,old_bird_names,baseline,ip,15,13,0,2,0,0.09685978835978837,0.07412162698412711,0.12056924603174611,-0.2565555555555556,-0.32674074074074066,-0.1730333333333334,1.0
paper_raw,dataset,old_bird_names,freeze_first,freeze_second,15,0,8,7,0,-0.09676455026455022,-0.1430196428571429,-0.04601554232804249,0.1915555555555556,0.12911111111111112,0.2504444444444444,0.0
paper_raw,dataset,old_bird_names,freeze_first,freeze_last,15,0,15,0,0,-0.2632724867724867,-0.30971190476190474,-0.21442929894179888,0.30688888888888893,0.25370370370370365,0.357925925925926,0.0
paper_raw,dataset,old_bird_names,freeze_first,kld,15,0,9,6,0,-0.15843386243386237,-0.20623022486772505,-0.10869775132275138,0.3016296296296297,0.24799629629629633,0.3485185185185185,0.0
paper_raw,dataset,old_bird_names,freeze_first,ip,15,3,3,9,0,-0.16739682539682532,-0.2009603174603174,-0.13538353174603165,-0.042370370370370336,-0.13222777777777778,0.0388148148148148,0.0
paper_raw,dataset,old_bird_names,freeze_second,freeze_last,15,0,14,1,0,-0.1665079365079365,-0.23297810846560854,-0.10569907407407393,0.11533333333333334,0.0940740740740741,0.13874074074074072,0.0
paper_raw,dataset,old_bird_names,freeze_second,kld,15,0,10,5,0,-0.06166931216931215,-0.1130564814814814,-0.016108399470899436,0.11007407407407407,0.08133333333333333,0.14155555555555555,0.0
paper_raw,dataset,old_bird_names,freeze_second,ip,15,3,1,11,0,-0.0706322751322751,-0.12759993386243407,-0.019341269841269975,-0.23392592592592593,-0.3093333333333333,-0.14251851851851852,0.0009
paper_raw,dataset,old_bird_names,freeze_last,kld,15,10,1,4,0,0.10483862433862434,0.06436772486772502,0.15279722222222233,-0.005259259259259261,-0.016666666666666666,0.008888888888888887,0.779
paper_raw,dataset,old_bird_names,freeze_last,ip,15,13,0,2,0,0.09587566137566139,0.059168518518518336,0.13194794973544982,-0.34925925925925927,-0.4093333333333333,-0.2764333333333335,1.0
paper_raw,dataset,old_bird_names,kld,ip,15,5,1,9,0,-0.00896296296296295,-0.054888888888888876,0.03392777777777774,-0.34400000000000003,-0.3973333333333333,-0.27998333333333353,0.3617
paper_raw,model,llama31_8b,baseline,freeze_first,35,21,7,7,0,0.1276604138321994,0.11489957993197275,0.14017544118480732,-0.08559631507544163,-0.10895543967532563,-0.062228873045666794,1.0
paper_raw,model,llama31_8b,baseline,freeze_second,35,9,11,15,0,0.03834564058956913,0.028064663123582714,0.04947282412131518,0.034442392830147994,0.023454540208940722,0.04620470049130763,0.0
paper_raw,model,llama31_8b,baseline,freeze_last,35,0,7,28,0,-0.05213606575963725,-0.06636868693310667,-0.037437015022675685,0.15191090325018905,0.13815595777993733,0.1652419362784797,0.0
paper_raw,model,llama31_8b,baseline,kld,35,0,3,32,0,0.07185138888888876,0.060785806547619094,0.0823211507936508,0.26738949627470043,0.24595390680983786,0.28646055437146,0.0
paper_raw,model,llama31_8b,baseline,ip,35,6,0,29,0,0.30304682539682526,0.29174028174603184,0.3167182519841272,0.1586434375337437,0.12910705748569276,0.19130852634704673,0.0
paper_raw,model,llama31_8b,freeze_first,freeze_second,35,1,16,18,0,-0.08931477324263026,-0.10258500595238097,-0.07639193083900221,0.12003870790558963,0.09437865713758684,0.14412657925127834,0.0
paper_raw,model,llama31_8b,freeze_first,freeze_last,35,0,14,21,0,-0.17979647959183664,-0.19978517446145125,-0.1591007229780801,0.23750721832563068,0.21224098599660518,0.26123163953575107,0.0
paper_raw,model,llama31_8b,freeze_first,kld,35,0,18,17,0,-0.05580902494331064,-0.07253446598639449,-0.0393583560090702,0.35298581135014206,0.32460629194316526,0.37876245580294887,0.0
paper_raw,model,llama31_8b,freeze_first,ip,35,1,10,24,0,0.17538641156462587,0.15917621315192748,0.19298559226190476,0.24423975260918532,0.20624188202373525,0.27802912576976696,0.0
paper_raw,model,llama31_8b,freeze_second,freeze_last,35,1,13,21,0,-0.09048170634920638,-0.10700287084278139,-0.07395694505857907,0.11746851042004106,0.10612068958535792,0.12802293083900232,0.0
paper_raw,model,llama31_8b,freeze_second,kld,35,1,8,26,0,0.033505748299319627,0.019547328231292623,0.047169131802721004,0.2329471034445524,0.21237189358968694,0.2518004432689382,0.0
paper_raw,model,llama31_8b,freeze_second,ip,35,3,0,32,0,0.26470118480725613,0.25025491524943316,0.2785946883503401,0.12420104470359569,0.09667634637188202,0.1559283672794515,0.0
paper_raw,model,llama31_8b,freeze_last,kld,35,5,15,15,0,0.12398745464852601,0.11043786413454268,0.13805639460506414,0.11547859302451136,0.10192302961588677,0.12841139072331673,0.0
paper_raw,model,llama31_8b,freeze_last,ip,35,7,4,24,0,0.3551828911564625,0.3366030000944821,0.37413624400037787,0.0067325342835546365,-0.01568219515980994,0.033175300318540095,0.3107
paper_raw,model,llama31_8b,kld,ip,35,28,0,7,0,0.2311954365079365,0.21603394444444446,0.24698611309523805,-0.10874605874095672,-0.12534084549945518,-0.08937161916173395,1.0
paper_raw,model,qwen3_8b,baseline,freeze_first,35,13,8,13,1,0.009298093348450442,-0.0006504609788358456,0.019802848167044623,-0.038642438721520234,-0.05525501565705646,-0.02314760116348127,0.9671
paper_raw,model,qwen3_8b,baseline,freeze_second,35,9,9,17,0,0.007648042328042282,-0.011408148148148218,0.028035320767195827,-0.02112181459885537,-0.03428789243872148,-0.00933648735287767,0.7584
paper_raw,model,qwen3_8b,baseline,freeze_last,35,3,13,19,0,-0.08344255857898719,-0.09515960043461828,-0.07175838066893418,0.09320784742468421,0.08568381755479966,0.101041725718065,0.0
paper_raw,model,qwen3_8b,baseline,kld,35,3,12,20,0,0.034330213529856324,0.02262298790627364,0.04795533385298555,0.21253622718928844,0.20083323412698414,0.2227964440935104,0.0
paper_raw,model,qwen3_8b,baseline,ip,35,5,6,24,0,0.21929676114890395,0.20411219510582002,0.2349800130385487,0.1363036119209589,0.11603653223194035,0.16110305919987042,0.0
paper_raw,model,qwen3_8b,freeze_first,freeze_second,35,7,10,18,0,-0.0016500510204081609,-0.022038544217687,0.02019387967687073,0.017520624122664863,-0.0007153466148364079,0.03666792665478901,0.0198
paper_raw,model,qwen3_8b,freeze_first,freeze_last,35,5,10,20,0,-0.09274065192743763,-0.10330034925359033,-0.08204105494142105,0.13185028614620445,0.11716752375553398,0.1478311646285498,0.0
paper_raw,model,qwen3_8b,freeze_first,kld,35,4,12,19,0,0.02503212018140588,0.0106369822845805,0.04046489285714277,0.2511786659108087,0.23391866800291547,0.2685166427086707,0.0
paper_raw,model,qwen3_8b,freeze_first,ip,35,6,5,24,0,0.2099986678004535,0.19548992233560092,0.22582300070861674,0.17494605064247915,0.15178331005021056,0.1997494212962963,0.0
paper_raw,model,qwen3_8b,freeze_second,freeze_last,35,2,14,19,0,-0.09109060090702947,-0.11792484627740006,-0.06673422534013605,0.11432966202353959,0.10161234241712556,0.12778932519436345,0.0
paper_raw,model,qwen3_8b,freeze_second,kld,35,0,10,25,0,0.026682171201814042,0.00672077905328789,0.04431240291950111,0.2336580417881438,0.21840956160241873,0.24872619148850011,0.0
paper_raw,model,qwen3_8b,freeze_second,ip,35,3,5,27,0,0.21164871882086167,0.1854262491496599,0.23551203883219946,0.15742542651981428,0.1327173283797646,0.18851286341917717,0.0
paper_raw,model,qwen3_8b,freeze_last,kld,35,4,12,19,0,0.11777277210884352,0.10003014224300821,0.13916336248110342,0.11932837976460424,0.10975200774754346,0.12735893498272322,0.0
paper_raw,model,qwen3_8b,freeze_last,ip,35,7,4,24,0,0.30273931972789114,0.2888053418367348,0.31770013208616776,0.0430957644962747,0.025042812938667544,0.06561709926033907,0.0
paper_raw,model,qwen3_8b,kld,ip,35,27,1,6,1,0.18496654761904763,0.1643621031746032,0.20448138194444435,-0.07623261526832954,-0.08860745093672388,-0.05572320584980027,1.0
paper_raw,model,olmo3_7b,baseline,freeze_first,35,7,1,27,0,0.07748836734693876,0.06419267191043086,0.09112392318594087,-0.0004360177332116133,-0.007386262972901965,0.006745756949966131,0.5455
paper_raw,model,olmo3_7b,baseline,freeze_second,35,12,2,21,0,0.03274069727891171,0.02015041057256222,0.045713895549886564,-0.03623277417027421,-0.041903613746183926,-0.030548316958457254,1.0
paper_raw,model,olmo3_7b,baseline,freeze_last,35,6,7,22,0,-0.11027076719576723,-0.12198827754157206,-0.09886051119614489,0.0024710117452463876,-0.004355925309337302,0.009198861933842778,0.0
paper_raw,model,olmo3_7b,baseline,kld,35,2,9,24,0,0.03936190476190482,0.0260641570294785,0.052732899659863976,0.13548607491337078,0.12015890168386978,0.14860873029677235,0.0
paper_raw,model,olmo3_7b,baseline,ip,35,7,8,20,0,0.10223015873015867,0.0919360371315192,0.11224844671201793,0.08946658457755392,0.06607287243180103,0.11087391876122743,0.0
paper_raw,model,olmo3_7b,freeze_first,freeze_second,35,2,5,28,0,-0.044747670068027046,-0.05356837556689342,-0.03522267616213146,-0.035796756437062593,-0.04380892985982274,-0.027918105342786468,0.0
paper_raw,model,olmo3_7b,freeze_first,freeze_last,35,5,10,20,0,-0.18775913454270599,-0.19879851473922897,-0.17635080423280414,0.002907029478458001,-0.004565209953028844,0.009414036348666444,0.0
paper_raw,model,olmo3_7b,freeze_first,kld,35,1,14,20,0,-0.03812646258503394,-0.052453409863945435,-0.02533698072562367,0.1359220926465824,0.11958663717471116,0.14921813485314758,0.0
paper_raw,model,olmo3_7b,freeze_first,ip,35,5,6,24,0,0.024741791383219913,0.009574717687074732,0.0385092324263039,0.08990260231076554,0.06561983080930785,0.11036957604470361,0.0
paper_raw,model,olmo3_7b,freeze_second,freeze_last,35,5,12,18,0,-0.14301146447467894,-0.15337930423280416,-0.13277982615268338,0.038703785915520594,0.03224151638469238,0.04525345608661934,0.0
paper_raw,model,olmo3_7b,freeze_second,kld,35,0,12,23,0,0.006621207482993108,-0.008441586309523755,0.020870024518140556,0.171718849083645,0.15668812729456863,0.18487614768309918,0.0
paper_raw,model,olmo3_7b,freeze_second,ip,35,2,7,26,0,0.06948946145124696,0.05414926516439908,0.08427731490929705,0.12569935874782812,0.1025491736178598,0.1467913061617143,0.0
paper_raw,model,olmo3_7b,freeze_last,kld,35,9,10,16,0,0.14963267195767205,0.13459880489417997,0.1637928181216931,0.1330150631681244,0.12143869621261202,0.14278609086491736,0.0
paper_raw,model,olmo3_7b,freeze_last,ip,35,11,6,18,0,0.2125009259259259,0.19944493849206343,0.22521050859788366,0.08699557283230754,0.06718705762066732,0.10439836073318215,0.0
paper_raw,model,olmo3_7b,kld,ip,35,18,5,12,0,0.06286825396825385,0.054453142857142874,0.07080202380952377,-0.04601949033581687,-0.05702177376903145,-0.034845257666558695,1.0
paper_filtered,overall,All datasets,baseline,freeze_first,105,42,17,45,1,0.07044948744215052,0.0629677332260878,0.07769673867041947,-0.0438941490303425,-0.054046492535282264,-0.033698399026883354,1.0
paper_filtered,overall,All datasets,baseline,freeze_second,105,29,22,54,0,0.025938328592645665,0.017611171641073592,0.03446012756759627,-0.00701818776251889,-0.014304236362654797,-8.198998304226896e-05,0.9767
paper_filtered,overall,All datasets,baseline,freeze_last,105,9,27,69,0,-0.07704581558566281,-0.08520988869033919,-0.06890644065546157,0.08308055476479514,0.07652333161820123,0.08951315939705617,0.0
paper_filtered,overall,All datasets,baseline,kld,105,6,27,72,0,0.045777465522271354,0.03855062947298785,0.05313604077322926,0.1997448880065093,0.18980233383396652,0.20930295568012758,0.0
paper_filtered,overall,All datasets,baseline,ip,105,19,16,70,0,0.20515552422723476,0.19776181500460827,0.21269035326162627,0.13097438372495057,0.11608321692964911,0.1469169056194708,0.0
paper_filtered,overall,All datasets,freeze_first,freeze_second,105,11,34,60,0,-0.04451115884950485,-0.05351087729243738,-0.03546281597015028,0.03687596126782361,0.025836694480886498,0.04739568352908872,0.0
paper_filtered,overall,All datasets,freeze_first,freeze_last,105,8,34,63,0,-0.14749530302781333,-0.15674528519874162,-0.13796846291572176,0.12697470379513764,0.11684010704949735,0.13672245591643087,0.0
paper_filtered,overall,All datasets,freeze_first,kld,105,4,43,58,0,-0.02467202191987916,-0.033634735701688234,-0.01563120422335595,0.2436390370368518,0.23137337802855842,0.25521412577283886,0.0
paper_filtered,overall,All datasets,freeze_first,ip,105,9,22,74,0,0.13470603678508425,0.12579326837679528,0.1438263243732678,0.17486853275529307,0.15790057081666797,0.191179614428896,0.0
paper_filtered,overall,All datasets,freeze_second,freeze_last,105,6,39,60,0,-0.10298414417830848,-0.11384656921807623,-0.09244558394624262,0.09009874252731404,0.08421495077959433,0.09607822106034981,0.0
paper_filtered,overall,All datasets,freeze_second,kld,105,1,35,69,0,0.01983913692962569,0.01041247467213002,0.028764121544768043,0.2067630757690282,0.1971923301044404,0.21595152757190725,0.0
paper_filtered,overall,All datasets,freeze_second,ip,105,8,14,83,0,0.1792171956345891,0.16814646236457542,0.18990002555081495,0.13799257148746946,0.12365895602649432,0.15304249925900298,0.0
paper_filtered,overall,All datasets,freeze_last,kld,105,18,38,49,0,0.12282328110793417,0.11308660168137298,0.13306923546479774,0.11666433324171414,0.11022566574188596,0.12289453003573961,0.0
paper_filtered,overall,All datasets,freeze_last,ip,105,28,15,62,0,0.2822013398128976,0.2728116916257242,0.2917410625390253,0.04789382896015543,0.03632389377047112,0.060225976710128526,0.0
paper_filtered,overall,All datasets,kld,ip,105,72,6,26,1,0.1593780587049634,0.15013138731418485,0.16867526453451762,-0.06877050428155872,-0.07703846339160965,-0.059611562371160574,1.0
paper_filtered,category,Alignment,baseline,freeze_first,45,9,16,20,0,-0.023797462870138286,-0.03002188608674462,-0.01756395770676704,-0.01758842984602943,-0.025023943848877964,-0.009712829462860832,0.0
paper_filtered,category,Alignment,baseline,freeze_second,45,7,11,27,0,-0.008475396129211887,-0.017785802857839098,0.0013586975540702626,0.02048906296525338,0.015371605224581414,0.025737837702421003,0.0
paper_filtered,category,Alignment,baseline,freeze_last,45,7,0,38,0,0.10001321173303623,0.090145436223661,0.10994739962754113,0.16234291898577616,0.1530394825522802,0.17084260068084464,0.0
paper_filtered,category,Alignment,baseline,kld,45,0,14,31,0,0.031082016847674865,0.020422225732154388,0.04204165209899742,0.3359870187132092,0.31622201858436977,0.35355451918562036,0.0
paper_filtered,category,Alignment,baseline,ip,45,2,8,35,0,0.2851314083820663,0.27619111677921654,0.2940436455490579,0.30508526592455165,0.28141631192881195,0.32572248240626217,0.0
paper_filtered,category,Alignment,freeze_first,freeze_second,45,8,11,26,0,0.015322066740926399,0.0065527022707231155,0.02421179962638087,0.03807749281128281,0.030628424592454403,0.04516406296655408,0.0
paper_filtered,category,Alignment,freeze_first,freeze_last,45,8,0,37,0,0.12381067460317452,0.11482814164462078,0.13256403913139334,0.1799313488318056,0.16965238958579223,0.18895801994908923,0.0
paper_filtered,category,Alignment,freeze_first,kld,45,0,5,40,0,0.05487947971781315,0.04414059237213412,0.06581848456790118,0.3535754485592386,0.3335860924369489,0.3712291083610543,0.0
paper_filtered,category,Alignment,freeze_first,ip,45,1,3,41,0,0.3089288712522046,0.29930173181216924,0.3180384260361553,0.3226736957705811,0.298638467924884,0.343578052759193,0.0
paper_filtered,category,Alignment,freeze_second,freeze_last,45,6,0,39,0,0.10848860786224812,0.10007661434256927,0.11710068419312165,0.14185385602052278,0.13377867170858243,0.14931465018667403,0.0
paper_filtered,category,Alignment,freeze_second,kld,45,0,11,34,0,0.03955741297688675,0.027203970737027985,0.05130845211408165,0.3154979557479558,0.29693036544584167,0.3319910043604984,0.0
paper_filtered,category,Alignment,freeze_second,ip,45,1,5,39,0,0.2936068045112782,0.28292882851225293,0.3037046449863084,0.2845962029592983,0.26240766938088367,0.3040805687973842,0.0
paper_filtered,category,Alignment,freeze_last,kld,45,0,33,12,0,-0.06893119488536137,-0.08281780963403881,-0.05421193970458553,0.17364409972743303,0.16029776528035458,0.18559488536155203,0.0
paper_filtered,category,Alignment,freeze_last,ip,45,0,15,30,0,0.18511819664903006,0.1739532813051145,0.1970581726190477,0.14274234693877547,0.12500842860292266,0.15836277242378427,0.0
paper_filtered,category,Alignment,kld,ip,45,35,1,9,0,0.25404939153439143,0.2465612183641975,0.2623172281746034,-0.030901752788657547,-0.03753781673022746,-0.025144148614833148,1.0
paper_filtered,category,Synthetic factual,baseline,freeze_first,30,15,1,13,1,0.09401675485008819,0.08812935405643739,0.10003556272045855,0.012821318342151666,0.002442680776014168,0.02403705081569669,0.0074
paper_filtered,category,Synthetic factual,baseline,freeze_second,30,12,8,10,0,0.004309413580246904,-0.0033258101851851834,0.012238040123456785,-0.057789351851851856,-0.06659722222222214,-0.04825801917989419,0.8586
paper_filtered,category,Synthetic factual,baseline,freeze_last,30,0,9,21,0,-0.4068547753239783,-0.4176573504955525,-0.3951717689642283,-0.055686728395061724,-0.06701944857804232,-0.04357307512125216,0.0
paper_filtered,category,Synthetic factual,baseline,kld,30,1,5,24,0,0.04934413580246913,0.045011477623456794,0.053777006172839495,0.09291832010582016,0.08437446952160498,0.10118444113756618,0.0
paper_filtered,category,Synthetic factual,baseline,ip,30,4,8,18,0,0.06641203703703703,0.05576003086419755,0.08079890046296297,0.05068066578483246,0.04137482087742502,0.06029940338403884,0.0
paper_filtered,category,Synthetic factual,freeze_first,freeze_second,30,3,9,18,0,-0.08970734126984128,-0.09550628306878307,-0.0831578345458554,-0.07061067019400352,-0.07851660328483244,-0.0629372313161375,0.0
paper_filtered,category,Synthetic factual,freeze_first,freeze_last,30,0,5,25,0,-0.5008715301740665,-0.5122351490012269,-0.4893231646825398,-0.06850804673721339,-0.0768028342702822,-0.060630504574514986,0.0
paper_filtered,category,Synthetic factual,freeze_first,kld,30,4,17,9,0,-0.04467261904761906,-0.04859020888447972,-0.04073181216931217,0.08009700176366849,0.07102782600308645,0.08902272789902994,0.0
paper_filtered,category,Synthetic factual,freeze_first,ip,30,4,16,10,0,-0.02760471781305115,-0.038711957120811276,-0.012918692129629629,0.037859347442680796,0.028679005456349205,0.0469820050705467,0.0
paper_filtered,category,Synthetic factual,freeze_second,freeze_last,30,0,13,17,0,-0.4111641889042252,-0.4243367390585461,-0.3979315242552335,0.0021026234567901314,-0.0056267912257495665,0.009925223214285695,0.0
paper_filtered,category,Synthetic factual,freeze_second,kld,30,1,6,23,0,0.045034722222222226,0.03932474922839506,0.05056732253086423,0.150707671957672,0.1435882040895062,0.15789805169753088,0.0
paper_filtered,category,Synthetic factual,freeze_second,ip,30,4,8,18,0,0.06210262345679013,0.05265808256172841,0.07251552854938274,0.10847001763668432,0.10164096257716052,0.1154566316688712,0.0
paper_filtered,category,Synthetic factual,freeze_last,kld,30,0,0,30,0,0.4561989111264474,0.44519326007878995,0.4664131668871253,0.14860504850088188,0.13955925512566142,0.157949074074074,0.0
paper_filtered,category,Synthetic factual,freeze_last,ip,30,2,0,28,0,0.4732668123610153,0.4592491595017637,0.488503933507783,0.10636739417989419,0.09844011105599644,0.11462363591269843,0.0
paper_filtered,category,Synthetic factual,kld,ip,30,17,4,8,1,0.017067901234567903,0.008919753086419749,0.029521604938271613,-0.042237654320987694,-0.04887101796737217,-0.03526447448192238,1.0
paper_filtered,category,Weird factual,baseline,freeze_first,30,18,0,12,0,0.18825264550264542,0.1648165674603175,0.21106408730158718,-0.1400681951793063,-0.17211565623162847,-0.10752158289241627,1.0
paper_filtered,category,Weird factual,baseline,freeze_second,30,10,3,17,0,0.09918783068783066,0.0754345568783068,0.12410396825396841,0.002492100235155781,-0.019674835574661962,0.023542056143445036,0.4068
paper_filtered,category,Weird factual,baseline,freeze_last,30,2,18,10,0,-0.012825396825397073,-0.034051752645502864,0.008364616402116325,0.1029542915931805,0.08877510288065843,0.11712789902998239,0.0
paper_filtered,category,Weird factual,baseline,kld,30,5,8,17,0,0.06425396825396823,0.045097453703703584,0.08313382936507935,0.10220825984714875,0.08582348251028805,0.12031879041740151,0.0
paper_filtered,category,Weird factual,baseline,ip,30,13,0,17,0,0.22393518518518518,0.2055938492063491,0.24278984788359792,-0.04989822163433273,-0.08706373456790123,-0.0057759296002351645,0.9855
paper_filtered,category,Weird factual,freeze_first,freeze_second,30,0,14,16,0,-0.08906481481481476,-0.11689897486772476,-0.06044325396825395,0.14256029541446208,0.1068796535126396,0.17770976906966487,0.0
paper_filtered,category,Weird factual,freeze_first,freeze_last,30,0,29,1,0,-0.2010780423280425,-0.22759861111111132,-0.17295403439153442,0.2430224867724868,0.21204193121693127,0.27324338624338623,0.0
paper_filtered,category,Weird factual,freeze_first,kld,30,0,21,9,0,-0.12399867724867719,-0.15024212962962952,-0.096730158730159,0.24227645502645506,0.211520667989418,0.2709289682539682,0.0
paper_filtered,category,Weird factual,freeze_first,ip,30,4,3,23,0,0.03568253968253976,0.011741468253968178,0.06045016534391523,0.09016997354497358,0.04204149029982364,0.1352148478835979,0.0002
paper_filtered,category,Weird factual,freeze_second,freeze_last,30,0,26,4,0,-0.11201322751322773,-0.1456539682539683,-0.08014272486772481,0.10046219135802471,0.08539767783656672,0.11657986570399766,0.0
paper_filtered,category,Weird factual,freeze_second,kld,30,0,18,12,0,-0.03493386243386243,-0.06198587962962984,-0.010680588624338412,0.09971615961199297,0.0818472332451499,0.11885336842298645,0.0
paper_filtered,category,Weird factual,freeze_second,ip,30,3,1,26,0,0.12474735449735452,0.09089417989418008,0.156844212962963,-0.05239032186948851,-0.08914835758377428,-0.009850942460317466,0.9912
paper_filtered,category,Weird factual,freeze_last,kld,30,18,5,7,0,0.0770793650793653,0.05302638888888905,0.1034620370370371,-0.0007460317460317462,-0.006592857142857142,0.006445370370370354,0.6117
paper_filtered,category,Weird factual,freeze_last,ip,30,26,0,4,0,0.23676058201058225,0.21350724206349198,0.26026868386243396,-0.15285251322751323,-0.182604403659612,-0.11731404872134037,1.0
paper_filtered,category,Weird factual,kld,ip,30,20,1,9,0,0.15968121693121695,0.1318107473544974,0.18710760582010577,-0.15210648148148148,-0.17852566137566137,-0.12208529541446207,1.0
paper_filtered,dataset,bad_medical_advice,baseline,freeze_first,15,4,3,8,0,-0.009285833333333438,-0.019011354166666543,0.0006320833333332603,-0.01659626022126015,-0.03169233233697517,0.0006354639077852737,0.0287
paper_filtered,dataset,bad_medical_advice,baseline,freeze_second,15,2,4,9,0,-0.001194907407407575,-0.011575273148148256,0.009811731481481447,0.001905234315948634,-0.008993622448979676,0.013301185752078662,0.195
paper_filtered,dataset,bad_medical_advice,baseline,freeze_last,15,1,0,14,0,0.11916678571428563,0.11170795072751313,0.12771532175925937,0.11790154950869242,0.10307467639833713,0.13241219057067277,0.0
paper_filtered,dataset,bad_medical_advice,baseline,kld,15,0,0,15,0,0.09489879629629616,0.0754602685185186,0.11194300462962979,0.35665787981859415,0.3154257500601251,0.39102211893595823,0.0
paper_filtered,dataset,bad_medical_advice,baseline,ip,15,1,0,14,0,0.3484039814814814,0.33108703240740733,0.3634658796296295,0.32178099017384737,0.27514728599773236,0.36078076577853363,0.0
paper_filtered,dataset,bad_medical_advice,freeze_first,freeze_second,15,3,2,10,0,0.008090925925925863,-0.004735511574074011,0.019265618055555433,0.018501494537208785,0.00689511977770896,0.02983651223115497,0.0013
paper_filtered,dataset,bad_medical_advice,freeze_first,freeze_last,15,0,0,15,0,0.12845261904761907,0.11722091005291013,0.13948754728835985,0.13449780972995257,0.12417468541709609,0.14427118785645568,0.0
paper_filtered,dataset,bad_medical_advice,freeze_first,kld,15,0,0,15,0,0.1041846296296296,0.08435748611111109,0.12109045370370372,0.3732541400398543,0.3359118240225384,0.40393332324091247,0.0
paper_filtered,dataset,bad_medical_advice,freeze_first,ip,15,0,0,15,0,0.3576898148148148,0.3393082175925926,0.3724214699074073,0.3383772503951075,0.2944715249862571,0.37344695917508414,0.0
paper_filtered,dataset,bad_medical_advice,freeze_second,freeze_last,15,0,0,15,0,0.1203616931216932,0.10908701951058189,0.1321793290343915,0.11599631519274378,0.10206203939909304,0.1281135204081632,0.0
paper_filtered,dataset,bad_medical_advice,freeze_second,kld,15,0,0,15,0,0.09609370370370374,0.07179266898148143,0.11721718750000006,0.3547526455026455,0.31525808016388374,0.3871993596681097,0.0
paper_filtered,dataset,bad_medical_advice,freeze_second,ip,15,0,0,15,0,0.34959888888888896,0.32840796527777766,0.3671674074074074,0.31987575585789874,0.27416091506046864,0.356592970521542,0.0
paper_filtered,dataset,bad_medical_advice,freeze_last,kld,15,0,11,4,0,-0.024267989417989466,-0.04698424570105818,-0.004173080357142813,0.23875633030990173,0.20780198541537823,0.2650126264773587,0.0
paper_filtered,dataset,bad_medical_advice,freeze_last,ip,15,0,1,14,0,0.22923719576719576,0.21232425297619045,0.24312611574074078,0.20387944066515495,0.1656964049508692,0.2348129487906273,0.0
paper_filtered,dataset,bad_medical_advice,kld,ip,15,11,0,4,0,0.2535051851851852,0.23958382407407416,0.270207025462963,-0.034876889644746785,-0.04778369021851166,-0.025136501924001922,1.0
paper_filtered,dataset,risky_financial_advice,baseline,freeze_first,15,5,3,7,0,-0.00018407407407416976,-0.004323912037037158,0.003552643518518477,-0.049680890538033484,-0.06119070187418398,-0.03815042216381511,0.4774
paper_filtered,dataset,risky_financial_advice,baseline,freeze_second,15,3,3,9,0,-0.002562037037037057,-0.005659074074073955,0.0006341782407407873,0.04629317838246416,0.03669639893836317,0.055662026300419144,0.0
paper_filtered,dataset,risky_financial_advice,baseline,freeze_last,15,0,0,15,0,0.03853497354497348,0.0327008581349205,0.044246802248677344,0.3578719336219336,0.3352277064866351,0.37667028061224483,0.0
paper_filtered,dataset,risky_financial_advice,baseline,kld,15,0,2,13,0,0.03306620370370372,0.02217376620370386,0.04271146759259283,0.5359067116745688,0.49334232890125745,0.5710210321754964,0.0
paper_filtered,dataset,risky_financial_advice,baseline,ip,15,0,0,15,0,0.5168969444444445,0.5086583402777778,0.5249659722222222,0.494930229162372,0.4444088319418677,0.5367775619717584,0.0
paper_filtered,dataset,risky_financial_advice,freeze_first,freeze_second,15,1,7,7,0,-0.0023779629629628873,-0.006140018518518441,0.0013967708333332688,0.09597406892049765,0.0790634856215212,0.11240743532261394,0.0
paper_filtered,dataset,risky_financial_advice,freeze_first,freeze_last,15,0,0,15,0,0.03871904761904765,0.03134050727513227,0.045589302248677105,0.4075528241599671,0.3791403630265237,0.430674583848691,0.0
paper_filtered,dataset,risky_financial_advice,freeze_first,kld,15,0,1,14,0,0.03325027777777789,0.02463883101851872,0.04093857870370367,0.5855876022126023,0.5379725765306123,0.6239467115886759,0.0
paper_filtered,dataset,risky_financial_advice,freeze_first,ip,15,0,0,15,0,0.5170810185185186,0.5096680671296295,0.524592425925926,0.5446111197004054,0.488422452630042,0.5900973489143133,0.0
paper_filtered,dataset,risky_financial_advice,freeze_second,freeze_last,15,0,0,15,0,0.04109701058201054,0.03503897354497352,0.04730074404761915,0.31157875523946943,0.2917900121538514,0.3282514913162235,0.0
